vin	V(vout)
Step Information: Rd=10K  (Step: 1/4)
3.239999999999975e+00	5.385687e-01
3.249999999999975e+00	5.363988e-01
3.259999999999974e+00	5.342483e-01
3.269999999999974e+00	5.321170e-01
3.279999999999974e+00	5.300045e-01
3.289999999999974e+00	5.279107e-01
3.299999999999974e+00	5.258352e-01
3.309999999999973e+00	5.237777e-01
3.319999999999973e+00	5.217381e-01
3.329999999999973e+00	5.197160e-01
3.339999999999973e+00	5.177113e-01
3.349999999999973e+00	5.157236e-01
3.359999999999972e+00	5.137527e-01
3.369999999999972e+00	5.117984e-01
3.379999999999972e+00	5.098605e-01
3.389999999999972e+00	5.079388e-01
3.399999999999971e+00	5.060329e-01
3.409999999999971e+00	5.041428e-01
3.419999999999971e+00	5.022682e-01
3.429999999999971e+00	5.004089e-01
3.439999999999971e+00	4.985647e-01
3.449999999999970e+00	4.967353e-01
3.459999999999970e+00	4.949206e-01
3.469999999999970e+00	4.931205e-01
3.479999999999970e+00	4.913346e-01
3.489999999999970e+00	4.895629e-01
3.499999999999969e+00	4.878052e-01
3.509999999999969e+00	4.860612e-01
3.519999999999969e+00	4.843307e-01
3.529999999999969e+00	4.826138e-01
3.539999999999969e+00	4.809100e-01
3.549999999999968e+00	4.792194e-01
3.559999999999968e+00	4.775417e-01
3.569999999999968e+00	4.758767e-01
3.579999999999968e+00	4.742244e-01
3.589999999999967e+00	4.725845e-01
3.599999999999967e+00	4.709569e-01
3.609999999999967e+00	4.693415e-01
3.619999999999967e+00	4.677380e-01
3.629999999999967e+00	4.661465e-01
3.639999999999966e+00	4.645666e-01
3.649999999999966e+00	4.629984e-01
3.659999999999966e+00	4.614415e-01
3.669999999999966e+00	4.598960e-01
3.679999999999966e+00	4.583617e-01
3.689999999999965e+00	4.568384e-01
3.699999999999965e+00	4.553261e-01
3.709999999999965e+00	4.538245e-01
3.719999999999965e+00	4.523336e-01
3.729999999999964e+00	4.508533e-01
3.739999999999964e+00	4.493833e-01
3.749999999999964e+00	4.479237e-01
3.759999999999964e+00	4.464743e-01
3.769999999999964e+00	4.450350e-01
3.779999999999963e+00	4.436056e-01
3.789999999999963e+00	4.421861e-01
3.799999999999963e+00	4.407764e-01
3.809999999999963e+00	4.393763e-01
3.819999999999963e+00	4.379857e-01
3.829999999999962e+00	4.366046e-01
3.839999999999962e+00	4.352328e-01
3.849999999999962e+00	4.338702e-01
3.859999999999962e+00	4.325168e-01
3.869999999999961e+00	4.311724e-01
3.879999999999961e+00	4.298369e-01
3.889999999999961e+00	4.285103e-01
3.899999999999961e+00	4.271924e-01
3.909999999999961e+00	4.258832e-01
3.919999999999960e+00	4.245825e-01
3.929999999999960e+00	4.232903e-01
3.939999999999960e+00	4.220065e-01
3.949999999999960e+00	4.207311e-01
3.959999999999960e+00	4.194638e-01
3.969999999999959e+00	4.182047e-01
3.979999999999959e+00	4.169536e-01
3.989999999999959e+00	4.157104e-01
4.000000000000000e+00	4.144752e-01
Step Information: Rd=40K  (Step: 3/4)
0.000000000000000e+00	4.000000e+00
1.000000000000000e-02	4.000000e+00
2.000000000000000e-02	4.000000e+00
3.000000000000000e-02	4.000000e+00
4.000000000000000e-02	4.000000e+00
5.000000000000000e-02	4.000000e+00
6.000000000000000e-02	4.000000e+00
7.000000000000001e-02	4.000000e+00
8.000000000000000e-02	4.000000e+00
9.000000000000000e-02	4.000000e+00
9.999999999999999e-02	4.000000e+00
1.100000000000000e-01	4.000000e+00
1.200000000000000e-01	4.000000e+00
1.300000000000000e-01	4.000000e+00
1.400000000000000e-01	4.000000e+00
1.500000000000000e-01	4.000000e+00
1.600000000000000e-01	4.000000e+00
1.700000000000000e-01	4.000000e+00
1.800000000000000e-01	4.000000e+00
1.900000000000000e-01	4.000000e+00
2.000000000000000e-01	4.000000e+00
2.100000000000000e-01	4.000000e+00
2.200000000000001e-01	4.000000e+00
2.300000000000001e-01	4.000000e+00
2.400000000000001e-01	4.000000e+00
2.500000000000001e-01	4.000000e+00
2.600000000000001e-01	4.000000e+00
2.700000000000001e-01	4.000000e+00
2.800000000000001e-01	4.000000e+00
2.900000000000001e-01	4.000000e+00
3.000000000000001e-01	4.000000e+00
3.100000000000001e-01	4.000000e+00
3.200000000000001e-01	4.000000e+00
3.300000000000001e-01	4.000000e+00
3.400000000000001e-01	4.000000e+00
3.500000000000001e-01	4.000000e+00
3.600000000000002e-01	4.000000e+00
3.700000000000002e-01	4.000000e+00
3.800000000000002e-01	4.000000e+00
3.900000000000002e-01	4.000000e+00
4.000000000000002e-01	4.000000e+00
4.100000000000002e-01	4.000000e+00
4.200000000000002e-01	4.000000e+00
4.300000000000002e-01	4.000000e+00
4.400000000000002e-01	4.000000e+00
4.500000000000002e-01	4.000000e+00
4.600000000000002e-01	4.000000e+00
4.700000000000003e-01	4.000000e+00
4.800000000000003e-01	4.000000e+00
4.900000000000003e-01	4.000000e+00
5.000000000000002e-01	4.000000e+00
5.100000000000002e-01	4.000000e+00
5.200000000000002e-01	4.000000e+00
5.300000000000002e-01	4.000000e+00
5.400000000000003e-01	4.000000e+00
5.500000000000003e-01	4.000000e+00
5.600000000000003e-01	4.000000e+00
5.700000000000003e-01	4.000000e+00
5.800000000000003e-01	4.000000e+00
5.900000000000003e-01	4.000000e+00
6.000000000000003e-01	4.000000e+00
6.100000000000003e-01	4.000000e+00
6.200000000000003e-01	4.000000e+00
6.300000000000003e-01	4.000000e+00
6.400000000000003e-01	4.000000e+00
6.500000000000004e-01	4.000000e+00
6.600000000000004e-01	4.000000e+00
6.700000000000004e-01	4.000000e+00
6.800000000000004e-01	4.000000e+00
6.900000000000004e-01	4.000000e+00
7.000000000000004e-01	4.000000e+00
7.100000000000004e-01	3.999624e+00
7.200000000000004e-01	3.998496e+00
7.300000000000004e-01	3.996616e+00
7.400000000000004e-01	3.993986e+00
7.500000000000004e-01	3.990606e+00
7.600000000000005e-01	3.986476e+00
7.700000000000005e-01	3.981600e+00
7.800000000000005e-01	3.975976e+00
7.900000000000005e-01	3.969609e+00
8.000000000000005e-01	3.962500e+00
8.100000000000005e-01	3.954650e+00
8.200000000000005e-01	3.946063e+00
8.300000000000005e-01	3.936741e+00
8.400000000000005e-01	3.926688e+00
8.500000000000005e-01	3.915906e+00
8.600000000000005e-01	3.904399e+00
8.700000000000006e-01	3.892170e+00
8.800000000000006e-01	3.879224e+00
8.900000000000006e-01	3.865564e+00
9.000000000000006e-01	3.851195e+00
9.100000000000006e-01	3.836121e+00
9.200000000000006e-01	3.820347e+00
9.300000000000006e-01	3.803877e+00
9.400000000000006e-01	3.786718e+00
9.500000000000006e-01	3.768874e+00
9.600000000000006e-01	3.750350e+00
9.700000000000006e-01	3.731153e+00
9.800000000000006e-01	3.711288e+00
9.900000000000007e-01	3.690761e+00
1.000000000000001e+00	3.669579e+00
1.010000000000001e+00	3.647747e+00
1.020000000000001e+00	3.625273e+00
1.030000000000001e+00	3.602162e+00
1.040000000000001e+00	3.578422e+00
1.050000000000001e+00	3.554060e+00
1.060000000000001e+00	3.529083e+00
1.070000000000001e+00	3.503499e+00
1.080000000000001e+00	3.477314e+00
1.090000000000001e+00	3.450536e+00
1.100000000000001e+00	3.423173e+00
1.110000000000001e+00	3.395233e+00
1.120000000000001e+00	3.366723e+00
1.130000000000001e+00	3.337651e+00
1.140000000000001e+00	3.308027e+00
1.150000000000001e+00	3.277857e+00
1.160000000000001e+00	3.247150e+00
1.170000000000001e+00	3.215915e+00
1.180000000000001e+00	3.184160e+00
1.190000000000001e+00	3.151893e+00
1.200000000000001e+00	3.119123e+00
1.210000000000001e+00	3.085860e+00
1.220000000000001e+00	3.052110e+00
1.230000000000001e+00	3.017885e+00
1.240000000000001e+00	2.983191e+00
1.250000000000001e+00	2.948039e+00
1.260000000000001e+00	2.912437e+00
1.270000000000001e+00	2.876394e+00
1.280000000000001e+00	2.839918e+00
1.290000000000001e+00	2.803020e+00
1.300000000000001e+00	2.765709e+00
1.310000000000001e+00	2.727992e+00
1.320000000000001e+00	2.689880e+00
1.330000000000001e+00	2.651381e+00
1.340000000000001e+00	2.612505e+00
1.350000000000001e+00	2.573260e+00
1.360000000000001e+00	2.533656e+00
1.370000000000001e+00	2.493702e+00
1.380000000000001e+00	2.453406e+00
1.390000000000001e+00	2.412779e+00
1.400000000000001e+00	2.371828e+00
1.410000000000001e+00	2.330564e+00
1.420000000000001e+00	2.288994e+00
1.430000000000001e+00	2.247128e+00
1.440000000000001e+00	2.204975e+00
1.450000000000001e+00	2.162543e+00
1.460000000000001e+00	2.119842e+00
1.470000000000001e+00	2.076880e+00
1.480000000000001e+00	2.033666e+00
1.490000000000001e+00	1.990208e+00
1.500000000000001e+00	1.946515e+00
1.510000000000001e+00	1.902597e+00
1.520000000000001e+00	1.858460e+00
1.530000000000001e+00	1.814114e+00
1.540000000000001e+00	1.769567e+00
1.550000000000001e+00	1.724827e+00
1.560000000000001e+00	1.679902e+00
1.570000000000001e+00	1.634801e+00
1.580000000000001e+00	1.589532e+00
1.590000000000001e+00	1.544102e+00
1.600000000000001e+00	1.498519e+00
1.610000000000001e+00	1.452792e+00
1.620000000000001e+00	1.406928e+00
1.630000000000001e+00	1.360934e+00
1.640000000000001e+00	1.314819e+00
1.650000000000001e+00	1.268589e+00
1.660000000000001e+00	1.222253e+00
1.670000000000001e+00	1.175816e+00
1.680000000000001e+00	1.129287e+00
1.690000000000001e+00	1.082673e+00
1.700000000000001e+00	1.035980e+00
1.710000000000001e+00	9.901289e-01
1.720000000000001e+00	9.526550e-01
1.730000000000001e+00	9.220152e-01
1.740000000000001e+00	8.957219e-01
1.750000000000001e+00	8.725217e-01
1.760000000000001e+00	8.516922e-01
1.770000000000001e+00	8.327467e-01
1.780000000000001e+00	8.153415e-01
1.790000000000001e+00	7.992244e-01
1.800000000000001e+00	7.842041e-01
1.810000000000001e+00	7.701311e-01
1.820000000000001e+00	7.568864e-01
1.830000000000001e+00	7.443735e-01
1.840000000000001e+00	7.325125e-01
1.850000000000001e+00	7.212368e-01
1.860000000000001e+00	7.104899e-01
1.870000000000001e+00	7.002236e-01
1.880000000000001e+00	6.903964e-01
1.890000000000001e+00	6.809722e-01
1.900000000000001e+00	6.719192e-01
1.910000000000001e+00	6.632096e-01
1.920000000000001e+00	6.548187e-01
1.930000000000001e+00	6.467243e-01
1.940000000000002e+00	6.389068e-01
1.950000000000002e+00	6.313486e-01
1.960000000000002e+00	6.240334e-01
1.970000000000002e+00	6.169468e-01
1.980000000000002e+00	6.100754e-01
1.990000000000002e+00	6.034074e-01
2.000000000000001e+00	5.969316e-01
2.010000000000001e+00	5.906378e-01
2.020000000000001e+00	5.845168e-01
2.030000000000001e+00	5.785598e-01
2.040000000000000e+00	5.727590e-01
2.050000000000000e+00	5.671068e-01
2.060000000000000e+00	5.615966e-01
2.070000000000000e+00	5.562217e-01
2.080000000000000e+00	5.509763e-01
2.089999999999999e+00	5.458549e-01
2.099999999999999e+00	5.408521e-01
2.109999999999999e+00	5.359632e-01
2.119999999999999e+00	5.311834e-01
2.129999999999999e+00	5.265086e-01
2.139999999999998e+00	5.219346e-01
2.149999999999998e+00	5.174577e-01
2.159999999999998e+00	5.130741e-01
2.169999999999998e+00	5.087805e-01
2.179999999999997e+00	5.045737e-01
2.189999999999997e+00	5.004506e-01
2.199999999999997e+00	4.964083e-01
2.209999999999997e+00	4.924441e-01
2.219999999999997e+00	4.885554e-01
2.229999999999996e+00	4.847396e-01
2.239999999999996e+00	4.809944e-01
2.249999999999996e+00	4.773176e-01
2.259999999999996e+00	4.737071e-01
2.269999999999996e+00	4.701606e-01
2.279999999999995e+00	4.666764e-01
2.289999999999995e+00	4.632526e-01
2.299999999999995e+00	4.598874e-01
2.309999999999995e+00	4.565789e-01
2.319999999999995e+00	4.533258e-01
2.329999999999994e+00	4.501263e-01
2.339999999999994e+00	4.469789e-01
2.349999999999994e+00	4.438823e-01
2.359999999999994e+00	4.408351e-01
2.369999999999993e+00	4.378358e-01
2.379999999999993e+00	4.348833e-01
2.389999999999993e+00	4.319763e-01
2.399999999999993e+00	4.291137e-01
2.409999999999993e+00	4.262943e-01
2.419999999999992e+00	4.235170e-01
2.429999999999992e+00	4.207807e-01
2.439999999999992e+00	4.180845e-01
2.449999999999992e+00	4.154274e-01
2.459999999999992e+00	4.128083e-01
2.469999999999991e+00	4.102266e-01
2.479999999999991e+00	4.076811e-01
2.489999999999991e+00	4.051711e-01
2.499999999999991e+00	4.026958e-01
2.509999999999990e+00	4.002544e-01
2.519999999999990e+00	3.978460e-01
2.529999999999990e+00	3.954701e-01
2.539999999999990e+00	3.931258e-01
2.549999999999990e+00	3.908124e-01
2.559999999999989e+00	3.885294e-01
2.569999999999989e+00	3.862759e-01
2.579999999999989e+00	3.840514e-01
2.589999999999989e+00	3.818554e-01
2.599999999999989e+00	3.796871e-01
2.609999999999988e+00	3.775460e-01
2.619999999999988e+00	3.754316e-01
2.629999999999988e+00	3.733433e-01
2.639999999999988e+00	3.712805e-01
2.649999999999987e+00	3.692429e-01
2.659999999999987e+00	3.672298e-01
2.669999999999987e+00	3.652408e-01
2.679999999999987e+00	3.632754e-01
2.689999999999987e+00	3.613332e-01
2.699999999999986e+00	3.594137e-01
2.709999999999986e+00	3.575165e-01
2.719999999999986e+00	3.556412e-01
2.729999999999986e+00	3.537873e-01
2.739999999999986e+00	3.519545e-01
2.749999999999985e+00	3.501423e-01
2.759999999999985e+00	3.483505e-01
2.769999999999985e+00	3.465786e-01
2.779999999999985e+00	3.448263e-01
2.789999999999984e+00	3.430931e-01
2.799999999999984e+00	3.413789e-01
2.809999999999984e+00	3.396832e-01
2.819999999999984e+00	3.380057e-01
2.829999999999984e+00	3.363462e-01
2.839999999999983e+00	3.347043e-01
2.849999999999983e+00	3.330796e-01
2.859999999999983e+00	3.314719e-01
2.869999999999983e+00	3.298810e-01
2.879999999999983e+00	3.283066e-01
2.889999999999982e+00	3.267483e-01
2.899999999999982e+00	3.252059e-01
2.909999999999982e+00	3.236792e-01
2.919999999999982e+00	3.221678e-01
2.929999999999982e+00	3.206716e-01
2.939999999999981e+00	3.191903e-01
2.949999999999981e+00	3.177237e-01
2.959999999999981e+00	3.162715e-01
2.969999999999981e+00	3.148335e-01
2.979999999999980e+00	3.134094e-01
2.989999999999980e+00	3.119992e-01
2.999999999999980e+00	3.106025e-01
3.009999999999980e+00	3.092191e-01
3.019999999999980e+00	3.078489e-01
3.029999999999979e+00	3.064916e-01
3.039999999999979e+00	3.051471e-01
3.049999999999979e+00	3.038152e-01
3.059999999999979e+00	3.024956e-01
3.069999999999979e+00	3.011882e-01
3.079999999999978e+00	2.998928e-01
3.089999999999978e+00	2.986093e-01
3.099999999999978e+00	2.973374e-01
3.109999999999978e+00	2.960771e-01
3.119999999999977e+00	2.948280e-01
3.129999999999977e+00	2.935902e-01
3.139999999999977e+00	2.923633e-01
3.149999999999977e+00	2.911473e-01
3.159999999999977e+00	2.899420e-01
3.169999999999976e+00	2.887473e-01
3.179999999999976e+00	2.875630e-01
3.189999999999976e+00	2.863889e-01
3.199999999999976e+00	2.852250e-01
3.209999999999976e+00	2.840710e-01
3.219999999999975e+00	2.829269e-01
3.229999999999975e+00	2.817926e-01
3.239999999999975e+00	2.806678e-01
3.249999999999975e+00	2.795525e-01
3.259999999999974e+00	2.784466e-01
3.269999999999974e+00	2.773498e-01
3.279999999999974e+00	2.762621e-01
3.289999999999974e+00	2.751835e-01
3.299999999999974e+00	2.741137e-01
3.309999999999973e+00	2.730526e-01
3.319999999999973e+00	2.720001e-01
3.329999999999973e+00	2.709562e-01
3.339999999999973e+00	2.699207e-01
3.349999999999973e+00	2.688935e-01
3.359999999999972e+00	2.678745e-01
3.369999999999972e+00	2.668636e-01
3.379999999999972e+00	2.658607e-01
3.389999999999972e+00	2.648657e-01
3.399999999999971e+00	2.638785e-01
3.409999999999971e+00	2.628990e-01
3.419999999999971e+00	2.619271e-01
3.429999999999971e+00	2.609628e-01
3.439999999999971e+00	2.600058e-01
3.449999999999970e+00	2.590562e-01
3.459999999999970e+00	2.581139e-01
3.469999999999970e+00	2.571787e-01
3.479999999999970e+00	2.562506e-01
3.489999999999970e+00	2.553295e-01
3.499999999999969e+00	2.544153e-01
3.509999999999969e+00	2.535080e-01
3.519999999999969e+00	2.526074e-01
3.529999999999969e+00	2.517135e-01
3.539999999999969e+00	2.508261e-01
3.549999999999968e+00	2.499453e-01
3.559999999999968e+00	2.490709e-01
3.569999999999968e+00	2.482029e-01
3.579999999999968e+00	2.473413e-01
3.589999999999967e+00	2.464858e-01
3.599999999999967e+00	2.456365e-01
3.609999999999967e+00	2.447933e-01
3.619999999999967e+00	2.439561e-01
3.629999999999967e+00	2.431248e-01
3.639999999999966e+00	2.422995e-01
3.649999999999966e+00	2.414800e-01
3.659999999999966e+00	2.406662e-01
3.669999999999966e+00	2.398581e-01
3.679999999999966e+00	2.390557e-01
3.689999999999965e+00	2.382588e-01
3.699999999999965e+00	2.374675e-01
3.709999999999965e+00	2.366816e-01
3.719999999999965e+00	2.359011e-01
3.729999999999964e+00	2.351259e-01
3.739999999999964e+00	2.343561e-01
3.749999999999964e+00	2.335914e-01
3.759999999999964e+00	2.328319e-01
3.769999999999964e+00	2.320776e-01
3.779999999999963e+00	2.313283e-01
3.789999999999963e+00	2.305840e-01
3.799999999999963e+00	2.298446e-01
3.809999999999963e+00	2.291102e-01
3.819999999999963e+00	2.283807e-01
3.829999999999962e+00	2.276559e-01
3.839999999999962e+00	2.269359e-01
3.849999999999962e+00	2.262206e-01
3.859999999999962e+00	2.255100e-01
3.869999999999961e+00	2.248040e-01
3.879999999999961e+00	2.241025e-01
3.889999999999961e+00	2.234056e-01
3.899999999999961e+00	2.227131e-01
3.909999999999961e+00	2.220251e-01
3.919999999999960e+00	2.213415e-01
3.929999999999960e+00	2.206622e-01
3.939999999999960e+00	2.199872e-01
3.949999999999960e+00	2.193165e-01
3.959999999999960e+00	2.186500e-01
3.969999999999959e+00	2.179877e-01
3.979999999999959e+00	2.173295e-01
3.989999999999959e+00	2.166755e-01
4.000000000000000e+00	2.160254e-01
Step Information: Rd=80K  (Step: 4/4)
0.000000000000000e+00	3.999999e+00
1.000000000000000e-02	3.999999e+00
2.000000000000000e-02	3.999999e+00
3.000000000000000e-02	3.999999e+00
4.000000000000000e-02	3.999999e+00
5.000000000000000e-02	3.999999e+00
6.000000000000000e-02	3.999999e+00
7.000000000000001e-02	3.999999e+00
8.000000000000000e-02	3.999999e+00
9.000000000000000e-02	3.999999e+00
9.999999999999999e-02	3.999999e+00
1.100000000000000e-01	3.999999e+00
1.200000000000000e-01	3.999999e+00
1.300000000000000e-01	3.999999e+00
1.400000000000000e-01	3.999999e+00
1.500000000000000e-01	3.999999e+00
1.600000000000000e-01	3.999999e+00
1.700000000000000e-01	3.999999e+00
1.800000000000000e-01	3.999999e+00
1.900000000000000e-01	3.999999e+00
2.000000000000000e-01	3.999999e+00
2.100000000000000e-01	3.999999e+00
2.200000000000001e-01	3.999999e+00
2.300000000000001e-01	3.999999e+00
2.400000000000001e-01	3.999999e+00
2.500000000000001e-01	3.999999e+00
2.600000000000001e-01	3.999999e+00
2.700000000000001e-01	3.999999e+00
2.800000000000001e-01	3.999999e+00
2.900000000000001e-01	3.999999e+00
3.000000000000001e-01	3.999999e+00
3.100000000000001e-01	3.999999e+00
3.200000000000001e-01	3.999999e+00
3.300000000000001e-01	3.999999e+00
3.400000000000001e-01	3.999999e+00
3.500000000000001e-01	3.999999e+00
3.600000000000002e-01	3.999999e+00
3.700000000000002e-01	3.999999e+00
3.800000000000002e-01	3.999999e+00
3.900000000000002e-01	3.999999e+00
4.000000000000002e-01	3.999999e+00
4.100000000000002e-01	3.999999e+00
4.200000000000002e-01	3.999999e+00
4.300000000000002e-01	3.999999e+00
4.400000000000002e-01	3.999999e+00
4.500000000000002e-01	3.999999e+00
4.600000000000002e-01	3.999999e+00
4.700000000000003e-01	3.999999e+00
4.800000000000003e-01	3.999999e+00
4.900000000000003e-01	3.999999e+00
5.000000000000002e-01	3.999999e+00
5.100000000000002e-01	3.999999e+00
5.200000000000002e-01	3.999999e+00
5.300000000000002e-01	3.999999e+00
5.400000000000003e-01	3.999999e+00
5.500000000000003e-01	3.999999e+00
5.600000000000003e-01	3.999999e+00
5.700000000000003e-01	3.999999e+00
5.800000000000003e-01	3.999999e+00
5.900000000000003e-01	3.999999e+00
6.000000000000003e-01	3.999999e+00
6.100000000000003e-01	3.999999e+00
6.200000000000003e-01	3.999999e+00
6.300000000000003e-01	3.999999e+00
6.400000000000003e-01	3.999999e+00
6.500000000000004e-01	3.999999e+00
6.600000000000004e-01	3.999999e+00
6.700000000000004e-01	3.999999e+00
6.800000000000004e-01	3.999999e+00
6.900000000000004e-01	3.999999e+00
7.000000000000004e-01	3.999999e+00
7.100000000000004e-01	3.999247e+00
7.200000000000004e-01	3.996992e+00
7.300000000000004e-01	3.993234e+00
7.400000000000004e-01	3.987978e+00
7.500000000000004e-01	3.981224e+00
7.600000000000005e-01	3.972979e+00
7.700000000000005e-01	3.963247e+00
7.800000000000005e-01	3.952035e+00
7.900000000000005e-01	3.939350e+00
8.000000000000005e-01	3.925199e+00
8.100000000000005e-01	3.909593e+00
8.200000000000005e-01	3.892540e+00
8.300000000000005e-01	3.874052e+00
8.400000000000005e-01	3.854140e+00
8.500000000000005e-01	3.832816e+00
8.600000000000005e-01	3.810094e+00
8.700000000000006e-01	3.785989e+00
8.800000000000006e-01	3.760514e+00
8.900000000000006e-01	3.733685e+00
9.000000000000006e-01	3.705519e+00
9.100000000000006e-01	3.676034e+00
9.200000000000006e-01	3.645246e+00
9.300000000000006e-01	3.613174e+00
9.400000000000006e-01	3.579837e+00
9.500000000000006e-01	3.545255e+00
9.600000000000006e-01	3.509448e+00
9.700000000000006e-01	3.472437e+00
9.800000000000006e-01	3.434243e+00
9.900000000000007e-01	3.394888e+00
1.000000000000001e+00	3.354394e+00
1.010000000000001e+00	3.312785e+00
1.020000000000001e+00	3.270082e+00
1.030000000000001e+00	3.226310e+00
1.040000000000001e+00	3.181492e+00
1.050000000000001e+00	3.135653e+00
1.060000000000001e+00	3.088817e+00
1.070000000000001e+00	3.041008e+00
1.080000000000001e+00	2.992252e+00
1.090000000000001e+00	2.942573e+00
1.100000000000001e+00	2.891998e+00
1.110000000000001e+00	2.840551e+00
1.120000000000001e+00	2.788258e+00
1.130000000000001e+00	2.735144e+00
1.140000000000001e+00	2.681236e+00
1.150000000000001e+00	2.626558e+00
1.160000000000001e+00	2.571137e+00
1.170000000000001e+00	2.514999e+00
1.180000000000001e+00	2.458168e+00
1.190000000000001e+00	2.400671e+00
1.200000000000001e+00	2.342534e+00
1.210000000000001e+00	2.283781e+00
1.220000000000001e+00	2.224438e+00
1.230000000000001e+00	2.164530e+00
1.240000000000001e+00	2.104082e+00
1.250000000000001e+00	2.043118e+00
1.260000000000001e+00	1.981664e+00
1.270000000000001e+00	1.919744e+00
1.280000000000001e+00	1.857381e+00
1.290000000000001e+00	1.794600e+00
1.300000000000001e+00	1.731423e+00
1.310000000000001e+00	1.667876e+00
1.320000000000001e+00	1.603979e+00
1.330000000000001e+00	1.539757e+00
1.340000000000001e+00	1.475231e+00
1.350000000000001e+00	1.410424e+00
1.360000000000001e+00	1.345356e+00
1.370000000000001e+00	1.280050e+00
1.380000000000001e+00	1.214527e+00
1.390000000000001e+00	1.148806e+00
1.400000000000001e+00	1.082909e+00
1.410000000000001e+00	1.016854e+00
1.420000000000001e+00	9.506619e-01
1.430000000000001e+00	8.843513e-01
1.440000000000001e+00	8.179408e-01
1.450000000000001e+00	7.514488e-01
1.460000000000001e+00	6.998222e-01
1.470000000000001e+00	6.649976e-01
1.480000000000001e+00	6.381074e-01
1.490000000000001e+00	6.152924e-01
1.500000000000001e+00	5.954864e-01
1.510000000000001e+00	5.779545e-01
1.520000000000001e+00	5.621905e-01
1.530000000000001e+00	5.478485e-01
1.540000000000001e+00	5.346801e-01
1.550000000000001e+00	5.225002e-01
1.560000000000001e+00	5.111662e-01
1.570000000000001e+00	5.005657e-01
1.580000000000001e+00	4.906085e-01
1.590000000000001e+00	4.812208e-01
1.600000000000001e+00	4.723414e-01
1.610000000000001e+00	4.639186e-01
1.620000000000001e+00	4.559090e-01
1.630000000000001e+00	4.482748e-01
1.640000000000001e+00	4.409837e-01
1.650000000000001e+00	4.340076e-01
1.660000000000001e+00	4.273214e-01
1.670000000000001e+00	4.209034e-01
1.680000000000001e+00	4.147341e-01
1.690000000000001e+00	4.087961e-01
1.700000000000001e+00	4.030740e-01
1.710000000000001e+00	3.975537e-01
1.720000000000001e+00	3.922225e-01
1.730000000000001e+00	3.870690e-01
1.740000000000001e+00	3.820827e-01
1.750000000000001e+00	3.772541e-01
1.760000000000001e+00	3.725744e-01
1.770000000000001e+00	3.680357e-01
1.780000000000001e+00	3.636304e-01
1.790000000000001e+00	3.593518e-01
1.800000000000001e+00	3.551937e-01
1.810000000000001e+00	3.511501e-01
1.820000000000001e+00	3.472156e-01
1.830000000000001e+00	3.433851e-01
1.840000000000001e+00	3.396540e-01
1.850000000000001e+00	3.360178e-01
1.860000000000001e+00	3.324725e-01
1.870000000000001e+00	3.290142e-01
1.880000000000001e+00	3.256392e-01
1.890000000000001e+00	3.223442e-01
1.900000000000001e+00	3.191259e-01
1.910000000000001e+00	3.159814e-01
1.920000000000001e+00	3.129078e-01
1.930000000000001e+00	3.099024e-01
1.940000000000002e+00	3.069627e-01
1.950000000000002e+00	3.040863e-01
1.960000000000002e+00	3.012709e-01
1.970000000000002e+00	2.985144e-01
1.980000000000002e+00	2.958148e-01
1.990000000000002e+00	2.931699e-01
2.000000000000001e+00	2.905782e-01
2.010000000000001e+00	2.880377e-01
2.020000000000001e+00	2.855468e-01
2.030000000000001e+00	2.831039e-01
2.040000000000000e+00	2.807074e-01
2.050000000000000e+00	2.783560e-01
2.060000000000000e+00	2.760483e-01
2.070000000000000e+00	2.737829e-01
2.080000000000000e+00	2.715585e-01
2.089999999999999e+00	2.693739e-01
2.099999999999999e+00	2.672280e-01
2.109999999999999e+00	2.651196e-01
2.119999999999999e+00	2.630478e-01
2.129999999999999e+00	2.610114e-01
2.139999999999998e+00	2.590094e-01
2.149999999999998e+00	2.570410e-01
2.159999999999998e+00	2.551052e-01
2.169999999999998e+00	2.532011e-01
2.179999999999997e+00	2.513279e-01
2.189999999999997e+00	2.494848e-01
2.199999999999997e+00	2.476710e-01
2.209999999999997e+00	2.458858e-01
2.219999999999997e+00	2.441284e-01
2.229999999999996e+00	2.423981e-01
2.239999999999996e+00	2.406943e-01
2.249999999999996e+00	2.390164e-01
2.259999999999996e+00	2.373636e-01
2.269999999999996e+00	2.357354e-01
2.279999999999995e+00	2.341311e-01
2.289999999999995e+00	2.325503e-01
2.299999999999995e+00	2.309924e-01
2.309999999999995e+00	2.294569e-01
2.319999999999995e+00	2.279432e-01
2.329999999999994e+00	2.264508e-01
2.339999999999994e+00	2.249793e-01
2.349999999999994e+00	2.235282e-01
2.359999999999994e+00	2.220971e-01
2.369999999999993e+00	2.206854e-01
2.379999999999993e+00	2.192929e-01
2.389999999999993e+00	2.179190e-01
2.399999999999993e+00	2.165635e-01
2.409999999999993e+00	2.152258e-01
2.419999999999992e+00	2.139057e-01
2.429999999999992e+00	2.126027e-01
2.439999999999992e+00	2.113166e-01
2.449999999999992e+00	2.100469e-01
2.459999999999992e+00	2.087933e-01
2.469999999999991e+00	2.075556e-01
2.479999999999991e+00	2.063333e-01
2.489999999999991e+00	2.051262e-01
2.499999999999991e+00	2.039341e-01
2.509999999999990e+00	2.027565e-01
2.519999999999990e+00	2.015933e-01
2.529999999999990e+00	2.004441e-01
